"GO.0043226"	"GO.0043231"	"GO.0005623"	"GO.0044424"	"GO.0044464"	"GO.0043229"	"GO.0005622"	"GO.0043227"	"GO.0044446"	"GO.0005634"	"GO.0044428"	"GO.0044422"	"GO.0070013"	"GO.0043233"	"GO.0031974"	"GO.0016604"	"GO.0005654"	"GO.0031981"	"GO.0032991"	"GO.0005737"	"GO.0044444"	"GO.0044451"	"GO.0005829"	"GO.0006807"	"GO.0008152"	"GO.0034641"	"GO.0031967"	"GO.0006139"	"GO.0005730"	"GO.0031975"	"GO.0044237"	"GO.0044238"	"GO.0043232"	"GO.0005739"	"GO.0005635"	"GO.0016607"	"GO.0044260"	"GO.0044429"	"GO.0031966"	"GO.0043170"	"GO.0005740"	"GO.0000785"	"GO.0031965"	"GO.0005759"	"GO.0030529"	"GO.0005793"	"GO.0044445"	"GO.0005774"	"GO.0090304"	"GO.0042470"	"GO.0005741"	"GO.0005488"	"GO.0000786"	"GO.0043234"	"GO.0005758"	"GO.0005813"	"GO.0044437"	"GO.0031970"	"GO.0005815"	"GO.0044455"	"GO.0016605"	"GO.0019866"	"GO.0009058"	"GO.0005840"	"GO.0003676"	"GO.0044249"	"GO.0031090"	"GO.0016070"	"GO.0044448"	"GO.0015630"	"GO.0003924"	"GO.0031968"	"GO.0033116"	"GO.0005625"	"GO.0030496"	"GO.0032155"	"GO.0030120"	"GO.0015934"	"GO.0019867"	"GO.0051082"	"GO.0005694"	"GO.0071013"	"GO.0005637"	"GO.0022626"	"GO.0032154"	"GO.0046907"	"GO.0035770"	"GO.0030176"	"GO.0010467"	"GO.0035097"	"GO.0016234"	"GO.0006996"	"GO.0031301"	"GO.0005770"	"GO.0051649"	"GO.0017111"	"GO.0043933"	"GO.0031227"	"GO.0071339"	"GO.0005652"
"SydhTfbsA549Pol2s2"	182.107810727633	145.89425820487	125.47353878042	248.626380349285	126.062131645866	185.337913684787	233.585964704453	145.941105124196	184.541304148785	178.506775656593	164.646638333845	178.530764849011	160.36497197686	155.502646042834	154.236663922253	17.4386105112745	174.483678771084	185.205015092646	89.1020189516977	205.08470305438	224.451808990008	31.5642376254737	265.457189413026	201.045736419794	220.430859059624	198.095282208601	2.56054306942269	185.7589830824	53.4259909548793	0	271.454488501899	189.957778696246	109.059606198349	12.4558957007467	0.803004458180797	13.7315113797604	115.380996512177	0	0	96.2507586286097	0	0	0.149501553781229	5.90661727677553	211.322321108544	31.2546519261018	64.0235106847231	0	150.639967423372	106.059805026964	0	109.322854216763	0	18.8818871822027	0	0	0	0	19.3626796163909	0	0	0	72.0039013616059	57.3375140632733	62.9370393405647	75.762445356921	4.63611373755258	106.755092227459	17.7921830240169	17.8363589637251	3.52337789707526	0	6.26297987512787	94.0085914952589	28.4984216886329	35.6372573921979	19.1865098063241	52.2265235398067	0	17.8955321848992	0	102.717757308715	0.551637722501876	91.0070159033987	39.2655281719404	60.7676357060923	5.51425022748839	46.5874086348429	89.1551892451773	0	0	25.2253137101851	15.3444400250436	3.4957815051092	38.4662440573967	NA	79.0363731530372	35.4109849324959	0	8.76299335125945
"SydhTfbsA549Rad21"	234.456692203046	171.004613992436	387.833166382991	365.841449313465	389.075188429041	236.828737897887	386.57448461532	171.470870658323	178.213347634268	61.7629959628315	45.5551135067778	173.722431684076	42.3425772293513	47.2976914694515	50.0377622245713	1.17074533534851	24.1085661492612	30.1368085396039	108.825809092593	316.508091448528	256.811183420975	10.7183961219154	163.924205638072	62.327480271125	194.211339501752	56.6588961493704	37.7722951562035	49.7059642583532	6.40398931608443	25.708726634577	193.743817035049	169.257408186761	61.2536491891049	52.4577580353754	22.5929049050556	0	52.9974752554256	21.6358175676057	13.6024827991913	66.2439124781053	14.2428886616301	0	8.34725128053995	11.2393998743353	14.5233493334272	1.11553131155066	0	29.5191773951297	12.912104072668	6.7714340316239	5.40778407888205	262.57891538334	0	85.0949338005074	0.524526047435744	6.03565010874979	28.0832535130983	0	9.19657554340047	2.83072152122703	0	7.3653539291239	27.4625584852707	2.52554291155765	NA	25.622911250036	62.1566325504684	9.50914244307588	27.741420416077	17.4845999338804	19.3803250575279	6.51050986015156	4.16461467760931	51.4639355723746	4.42839397624977	13.713493826527	0	0.0369075825039377	6.1412019796528	1.99384236137071	NA	0	1.80783153572733	0	13.8485779059605	45.1377691058527	0.0970047447688731	9.95285869544103	6.67088872033639	0	0	37.7180190916803	2.28373978652836	21.4928401691868	82.0142730495944	21.5455520137006	24.4689146041392	11.7843384660491	0	3.20064232015808
"SydhTfbsGm08714Znf274"	91.8506143796982	108.252517909859	30.2557882189437	71.196888423323	30.3849600319779	92.8140047361894	74.728185474445	108.026107766993	0	209.186721262001	0	0	0	0	0	0	0	0	0	0	0	0	0	209.486285693288	123.827134335356	217.353626289454	0	229.52986322693	0	0	132.439284526997	136.892429338972	0	0	0	0	193.444564744183	0	0	178.371329965715	0	0	0	0	0	0	0	0	279.114729034831	0	0	52.1255997700031	NA	0	0	0	0	0	0	0	0	0	262.041539260502	0	299.346174144156	261.361505259919	0	323.979429979396	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	0	NA	0	0	NA	NA	0	320.872953772337	0	NA	NA	0	0	NA	NA	NA	0	0	NA
"SydhTfbsGm10847Nfkb"	219.036829448766	215.995073301619	178.588499341829	286.515202532736	179.80124459234	220.239438462225	298.196209653476	215.214263278197	138.526598483571	149.503467057671	138.270330365413	131.348722557783	115.814538031139	112.382668585288	121.814987805936	27.9845467384757	110.000101182822	115.552874512595	60.8219197062932	167.257521968872	137.094246042112	23.9583398977409	168.014406121669	114.952879906874	159.168214088122	112.085934839608	18.7415436623334	139.186680627824	18.9019501544769	11.6132250310873	168.903652435821	141.064755390848	47.003955836225	27.8557971239755	4.00055044014366	16.9086133523683	148.899434613244	16.9655958984911	12.750816372833	144.134067412437	11.9959405776194	32.0537764161446	4.93998481719656	4.72471504774903	62.2044852335354	0	31.5050116138402	11.4944698228828	123.529459343246	3.29121294283323	14.51271134329	111.457873908934	49.6712560177671	16.3833540895102	6.14127353241277	0	10.60361423324	5.98656297944184	0.198501915632895	15.1532616425318	4.1670572006146	4.62623714421388	69.1866691275349	37.6500746386281	68.1082355464486	63.5461439173464	17.4650450758717	107.078718692961	0	3.41606079697336	11.7803161407042	8.81220405396387	0	4.43858259473144	0	0	3.11191266912432	21.761719683031	8.9035456160671	13.7592483789561	17.1874862815902	8.59007092062923	3.19785971844944	29.1696012968086	0	38.9213071566353	2.26144794813887	0	94.3725076160836	6.94053749183408	7.21907274640916	40.8775665843424	0	0	19.9647392389013	7.36874303364498	55.8745518048085	NA	9.26345089547219	2.47711111408683
"SydhTfbsGm10847Pol2"	132.432493499943	142.863415415904	20.3588748384702	210.162553278243	20.8625587093521	134.08262616024	218.891300712295	145.259312090778	81.0655047173711	68.4072602993665	95.5190946269749	74.0233665403347	115.97002588823	104.481549021948	109.498001650092	39.6707564413022	60.8295455175414	91.6035543148922	29.4794004616809	7.60198564597675	36.4170922900888	0.035183545492499	38.422465619975	53.7997998425255	46.3352741225158	61.8319390925548	24.3289566447374	76.52738152709	21.025873003224	13.2467572163486	67.3101630311555	43.7262179573215	5.00088864735162	51.0144007827567	0.490969729914643	19.6024684671628	40.9202983605542	31.0842218334717	18.0311174014042	25.1331291415832	18.9938700111734	41.7919665956498	0	14.9139447624903	147.06447654804	16.0971985248054	16.9797052710842	0	64.7295963848416	0.850286020494005	0	NA	124.86059321099	NA	4.28119355239308	0.940368027560807	0	6.19558224332367	1.36227358391648	20.6381014980152	4.68976361584212	21.9259744407107	0	64.7350328691951	10.1692442849212	0	0	17.5364521530592	0	0	0	0	0.766263828852957	NA	0	0.232507254267176	4.09359584258262	29.6137127873831	0	25.4580775053649	67.5881426555941	35.899319192132	0	35.2971084921435	0	38.1546727092577	0	1.79135195227437	19.4009578827405	10.9440849275983	0	16.9163891478962	0	0	2.46230805250839	0	33.3826385561017	0	10.2014993264597	3.40916292251479
"SydhTfbsGm12878Bhlhe40c"	257.219315684859	267.118768632045	186.769243248596	344.65998783148	188.328534709399	260.115772250572	364.709433843536	268.003975570376	125.194643440194	133.771743462123	109.852677396164	115.563546175311	102.591466060802	101.173137288967	108.602663747892	36.7406359973991	81.1431578289723	93.6386938036936	38.8206015589437	184.340918199949	164.976844503267	17.3901934891655	188.645797307087	101.37426976845	119.576458302643	96.1141890568196	31.5308937371492	109.729546536614	19.3619772812066	22.5779619110653	155.315283953112	104.335015531107	17.7522730770826	45.3425696238056	6.45710013017288	14.4734494876186	109.115834647237	22.9846811559025	25.283524800714	85.3662382049612	23.5359216720347	15.7370646388588	10.1115498990662	1.29770233401611	43.9817705221743	3.0096283787461	4.75846636433908	21.8986194388926	92.8736693378441	5.535361079035	37.5222603858668	101.661759353477	21.9158507303713	9.20081587435137	5.12696542323267	0	25.675729114405	4.96429283740584	0	10.9736616666314	10.0575767009232	5.46848120877167	58.3154423901858	7.78876574337951	39.2594595700614	55.7939396479686	31.4517949033801	80.450410272295	0	0	9.14206415722634	30.5778335194396	0	4.06841836934144	0	0	6.18437961755282	0	33.9795589720264	14.5362986530887	9.43698742840338	0	7.93149815689306	1.62826656419848	0	65.783172910633	2.61343576327021	0.51329901340715	63.0633995879254	2.69368408962036	0	51.3178678654439	7.86962435095917	1.65886137709596	44.5179644793586	4.82415713794301	29.824883651267	0	0	0
"SydhTfbsGm12878Brca1a300"	13.0090833539956	13.7198222678345	0	18.4723941265646	0	13.4208368009343	18.850728084493	13.6295813499102	13.5936734596883	9.2728668386536	17.4629525270111	13.5592765838505	12.221253087602	11.2049401552542	12.0205216423496	5.12359477556738	0.333517585903819	10.4601721406383	0.429793713207302	0	0	0	0	6.3963949981707	0	7.25213342511073	0	10.2845046633357	2.16870301186792	0	0.682309125039061	0	0	0	0	9.03727317161512	5.25720670969476	0	0	1.44768392543025	0	0	0	0	26.8943174429978	0	16.2803659054959	0	11.0298513775351	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	18.2303844037745	2.05648389669036	0	0	3.67515486859048	0	0	NA	0	0	0	0	0	0	2.48211399288678	0	0.785963811842056	0.381452531567952	0	0	20.2338726559045	0	0	0	0	2.74108912494828	0	0	0	0	0	NA	0	0	0	NA	NA
"SydhTfbsGm12878Cfos"	58.0378439502453	61.4931766405683	10.7684152424552	60.9760244474666	10.9555092371517	59.0074628315367	59.5529689921821	61.1528961260661	20.9035038857513	32.2178230361586	17.2054787239249	20.7521529818003	28.3612128511931	26.3991322170902	27.960217088879	2.170718585522	14.9711930055434	16.4510182151278	6.28523122662722	0	6.14780495597624	0	2.52110062015216	17.7933822757892	2.70128141113566	20.1422665990445	0	18.552352951647	0	0	8.25365576921362	3.66219623872275	0	2.72114957448935	0	0	6.12306181136524	0.0569287225739484	0	0.160100209900956	0	17.6060082056334	NA	0	9.15702711907917	0	0	15.9512922130891	22.4512846032092	0	0	0	50.349986054723	0	0	0.557716867027492	12.6185684108896	0	0	0	0	0	0	0	0	0	0	0.47882579032181	NA	0	NA	0	0	NA	1.46822702029384	0	0	0	0	6.8259108108389	20.5358796271867	0	0	0	0	0	0	5.27481648818113	0	0	0	9.70863500426061	1.95753687827936	0	NA	0	0	2.53021343596918	1.44202823715462	0
"SydhTfbsGm12878Chd1a301218a"	174.915290848694	176.271618344333	105.222866807076	232.827304251697	106.029952995012	177.178310838266	234.13706368019	176.867365203218	116.146028367302	105.587717359734	101.735193775188	109.687483035302	82.5807381761644	81.9812450021378	92.7367156723476	24.2895794004009	84.5535019658366	91.2173425310256	68.7947277436481	80.6792385420518	72.2732544714637	9.87309608734588	90.9398070718567	87.8308002867342	91.0377568693362	83.2934980794793	4.74295403607843	107.08110586773	1.21480122058328	0.414687150727601	117.148128041748	96.0230900133202	32.4741693421893	12.1136240105883	0	26.2645099072945	106.916550106681	3.88132989530079	3.71286891397414	91.3634373637743	4.2295898799203	77.2359693473971	0.337771179882856	0	74.4348198441713	14.6038523250097	11.3057348883823	10.592680162727	93.9354878072222	12.2490993603277	2.1608581260232	29.15204164027	148.966037607813	7.17888247603922	9.603989217897	0	6.93629159414181	15.3269636887144	2.65815807288967	6.17997964433743	0	0	26.7714277277329	35.5116562615184	39.7658326377353	28.4704938724556	8.74981464144725	52.5390778028257	0	0.727814404598256	13.1179780072118	0	3.34197242126787	6.70180590393242	3.79955942636052	0	10.7727625507548	18.4000882326183	0.877110884940502	22.8850651640254	67.510343068472	14.8309886763037	0	25.4000395492171	0	36.4248812694876	0	0.748961204379618	46.4141977124847	9.3134831264631	6.59562916141569	41.9949156998835	0.207945134597995	2.57997128374118	22.9881968278972	9.18570532201812	54.0959794160594	2.56254616743727	4.82168339170428	0
"SydhTfbsGm12878Chd2ab68301"	331.188629747347	328.993716001323	155.648572269031	433.004453144699	157.178006187807	335.705574776262	453.868097392759	327.88616232096	152.416079985453	200.727041737402	159.892139925811	141.812693364864	131.179411317652	128.733035345392	139.602228233319	42.0953278621765	114.723338976447	131.645825693841	61.3724844779476	124.868497552652	121.139313810049	25.6513801583448	175.315261344145	145.466259702927	165.031382660084	142.168193893906	37.5776727785977	175.845401065678	16.6909193810055	26.0184792258213	203.919521642364	160.701749734498	22.8525440501936	55.4497077622765	9.35114869161313	32.998663694897	164.420143976273	26.0619834119789	27.362216863539	132.144071520643	27.2238561201152	32.1088751841594	6.3524602406272	3.61083196633771	74.9623885458729	5.15042836445588	19.4315154242611	16.6046254888267	143.208331775604	2.74971739645408	25.3869311886528	63.9649061823892	65.0824839598234	12.4083912981281	9.58871506160276	0	16.0114589499715	11.9734975513754	2.13947863612428	16.4580563451785	8.30674427712106	13.8795754845988	52.4056501896109	19.6841137857534	65.2114126887409	51.7089011754413	15.8618864438988	98.4279059284024	4.0282456341529	0.0138843429412707	19.0696118244903	17.2609837040495	0	0	9.65658513175107	14.5894236409734	9.66980010398987	11.9487088626574	16.667628493072	19.727484303517	36.0416571579388	13.3696273769012	8.45907382277462	14.0501955815761	15.8657304416079	54.100351237063	4.51725363545833	2.65276148405648	83.4521769618315	10.137148973223	0.736439933224138	61.8074187645526	5.469016011834	0.708798831093191	24.74473268347	4.98912765057845	29.0623555217142	0	3.48250679126394	1.85012571808949
"SydhTfbsGm12878Corestsc30189"	28.4320446408578	23.8617963076355	9.51300857767671	30.8887315884829	9.65282440295783	28.8011820392658	32.9399716143853	23.6829906311811	23.1398318278919	15.6591934147838	18.6974385705213	23.6281495050975	16.774057842893	16.0131790338089	16.9217262245113	5.10529658447487	10.3552662690112	13.5053683630748	0.326506202921038	9.99893888230164	12.9735305264841	0	19.0806875824832	6.80616666802128	1.01239587758016	7.15804664505541	0.356724088003425	12.2454698222522	0	0	5.37208210530539	4.73221489130421	1.21859147159151	0.785396908328811	0	1.82914238416748	9.38741818127668	0.802538252451994	0	6.23849052680044	0	0	0	0.64810135100359	17.5763037164761	0	7.16792167054278	NA	13.5468584114193	0	0	1.52530312720354	2.8110247321532	0	0	0	0	0	1.25026494116527	0	0	0	0	9.64551059052842	1.27731117526276	0	0	10.5915970435887	0	0	NA	0	0	0	0	0	0	2.8994247730575	0	0	0	0	0	15.0542466644766	0	0	0	0	6.21486963261928	0	0	10.9473361257003	0	NA	0	NA	8.30272435689686	0	0	0
"SydhTfbsGm12878Ctcfsc15914c20"	275.530099894521	228.077910387922	385.863797427058	410.874601809388	388.411319105643	277.537395273872	443.310141827136	227.187674655418	203.261108568139	79.7709341338952	64.7557839848654	196.640342951192	66.3956152424242	69.5168025254066	73.8282052682343	15.1579518748398	46.1061384048984	47.3099890086021	81.8032086282605	300.247235934721	268.311324168177	13.9534119422516	178.459856924466	98.4174084863198	189.020992951876	90.8144430092833	36.6525410943709	86.3559655094251	5.91989356181425	23.3538696980224	182.130824496908	163.327752266081	51.8175861468624	68.4091379476409	11.1299711679799	8.56830439711978	61.7990294431378	31.7808375855307	22.6663906686022	73.628189337013	22.7693035507945	5.37988648859948	6.21738946283258	15.2047765299495	27.891530531692	0	3.85128591934782	26.087341668461	41.3428737067485	6.00362134241447	12.524375038101	237.689437449984	9.34275547359969	50.2344659172986	6.42214962183321	2.77083522052291	26.1995507328379	4.28600616173292	2.41844643877974	4.38051897176898	0.846069248772977	11.0458492413984	56.677722562155	10.5877633999932	8.15518305496129	53.5013096569907	69.0010918737269	44.6837575865037	25.5629880288979	7.81710987158318	20.2905124634808	8.45176974943663	0	32.7352672245685	1.72538145349853	23.9503089232812	0	11.2609262711947	9.8244122665102	2.62452381464393	0	4.66860787326566	0.216589327243684	8.3271250503679	22.2545693228563	26.9011597262583	3.27310447583422	7.93224415990137	33.8921806114304	0.0772232195018726	2.22749617355504	42.7383194507321	10.9901129716431	22.8247288818078	42.167535266583	15.5827836797756	29.1525781961255	11.8822620878609	0	7.17168176307952
"SydhTfbsGm12878E2f4"	119.099646978296	98.5880825513474	8.95542222268279	122.489638030522	9.17820818470289	119.790961642768	117.991174470133	99.7211213654494	65.3643864151551	129.410940813153	125.763070098163	64.4847613047919	88.5195145720638	84.1257916570828	87.4767842237883	21.1028833899111	88.2156215639843	103.629167342346	25.2664626640142	0	0	6.10698449547925	11.5358768443873	73.6013125884517	32.5519316176785	81.335036420875	12.5043754521719	100.241947484443	13.8190837341617	7.45342686575708	48.2794772983864	44.3943821957591	24.9477357133554	0	7.89730645764574	14.70031740002	58.2027404464159	0	0	40.2568077037624	0	20.9951242990117	0.255033937085339	0	70.6498654522832	0	0	0	102.243782389847	0	0	0	22.4542715632828	0	0	25.0330276255518	0	0	19.7327440833466	0.959338900398684	0	5.71346075851751	2.31247877445182	2.8659981815583	31.5927644429885	4.23054648897932	NA	26.0790542779723	0	11.6413192207388	NA	0	0	NA	0	0	0	0	0	4.35483412504135	88.1552210274987	32.9449492996974	0	0	0	2.47681063116899	3.84526850388977	0	17.2163088192856	2.20805794695338	0	29.0026613748087	0	NA	NA	1.37121029974722	7.49084554922996	0	3.34497689086788	2.64181354448818
"SydhTfbsGm12878Ebf1sc137065"	391.112274363126	337.446220098814	485.016110978017	535.820836162885	487.267326835298	394.848176746851	580.353698000838	339.08830747797	260.261296040278	157.296826933899	122.363106895049	241.137914453551	69.51672184844	81.0616850075002	89.8770004555687	71.8639723993435	89.9287268874454	77.7462615526812	110.562684657429	529.663086017351	415.497519289528	26.0712086263954	423.591056804878	107.991222919132	226.857893753643	97.4278554326991	35.0092844713685	116.10559240461	1.8232142236516	25.8037579291782	248.208201274521	199.276852784727	77.1375809780818	57.993992477215	24.3048486908244	41.9291651246226	157.853813716884	7.97269858301618	12.8888402804321	157.276862052189	10.775720729964	14.2473067564848	23.4839048027746	0	10.9783040208558	0	11.4616887721845	38.7746677013195	62.5316552910721	10.824313553212	29.447262434959	319.13511188271	18.5150581289451	77.6880648450284	9.09758149183446	0	41.7681692305091	11.6304104075608	0	1.06375965941013	23.6705788722583	2.00600076347908	85.4068452642788	7.75596572231318	25.2201512869794	73.9062777366587	103.301357873843	70.6758603748029	35.9691676906512	9.08782720770444	37.8465309755992	22.9139420020122	0	40.7813457922626	10.2990060921744	36.0754467688853	4.15526786613959	0	31.736957201023	5.58584505091827	0.211267476886138	0	11.9123461276006	0	34.6169275759825	NA	0	0	58.9405643092594	0	14.7114387702916	91.0088781035092	13.7968595739469	17.281081674342	48.1566056302296	22.0148931341076	59.7197221551483	0	NA	0.347589626422825
"SydhTfbsGm12878Elk112771"	112.806121129159	114.457448068511	20.7125870586043	143.600783928272	21.0920401120434	114.691873003199	152.9817275691	114.650322870268	56.7384941503695	73.1537148599873	73.8796883112714	53.758268214429	66.1593432351149	60.6444586385495	66.471307211841	25.8318106411809	42.3159428752199	61.0435888620595	20.9571751314721	3.15918175352665	19.9926008346378	3.61289963495942	30.7753793918168	65.2372468631656	34.9980404602751	68.8365103830194	5.94628890746895	94.6842507278749	16.9218479650618	0.90639535302587	55.7935642221852	41.4352643888225	4.86977278365533	21.8214847030153	0	22.9800165583967	57.2841760819506	9.59242558238581	3.5077916580899	46.418004573844	4.13737461771573	4.37899124613036	0	1.60940741289922	96.8118036930226	2.70484155431944	10.3296767283363	0	89.2338147693816	0	0	0	7.77896987802775	0	4.35860702713267	0	0	4.76513848874867	0.659971432215789	11.55121712183	0	3.14742414539535	6.98258820615995	37.6858998591866	33.829153684337	8.71503943495629	0	60.615850532674	0	0	0	0	0.439028820306305	NA	0	0.680134612451795	0	18.537683209333	0	6.87486997684647	13.3137394024562	33.6637710982622	0	22.452405499593	0	32.2772152960041	0	0	65.3483642727141	3.22496507678935	0	7.31311249291109	0	0	7.8190517529499	0	5.02326805244335	0	4.63256902962066	0
"SydhTfbsGm12878Gcn5"	7.87756177309694	4.98449426754937	0	11.212680882319	0	8.06300935026121	10.3133456959092	4.94833833024713	9.98166706370545	24.0751974532696	8.79008123712815	9.201221079409	11.3992807581747	10.5297831391752	10.0680299396088	0	9.38553578018789	13.6546893187275	24.895176775483	0	0	0	0	16.8389865540141	7.88099553475056	18.456055932622	0	23.3861336598337	0	0	5.1803000472271	14.9953017745597	21.8104872486878	0	0	0	13.2223776541439	0	0	19.0648347333352	0	51.2047747752907	0	0	17.6918546920854	0	30.8614304467105	NA	24.7863879330398	0	NA	0	112.34059943751	0	NA	0	NA	NA	0	NA	NA	0	0	27.4202076688834	25.7076464220872	0	0	0	0	0	0	NA	0	0	NA	NA	0	22.4730359293102	NA	0	37.9929183282725	0	0	41.430975304103	NA	0	NA	NA	0	0	NA	7.94994404044001	NA	NA	NA	0	60.63753831123	NA	NA	NA
"SydhTfbsGm12878Ikzf1iknucla"	173.356553297767	160.028680870663	237.059221678731	251.429870435281	238.403047116845	172.982104192858	293.258375122106	158.94296177907	144.491351508907	82.3012735948315	98.860020278889	135.737181323707	61.7480641184486	66.3056086502804	72.6705912959224	25.2959252713063	89.6431176851561	78.5110403381183	94.040916624567	262.535190567636	148.67186057219	39.6293008709662	171.781041186899	54.1902784948133	105.053009462557	38.2991381021668	8.59850845845008	50.7034795986685	5.34367714123713	4.22018401382125	111.67316354631	87.2981883066034	72.6649148235171	8.63248901026237	12.3426860397892	21.6408023444769	82.042334380384	0	0	79.2128046962394	0	18.190169203061	19.0822248055439	NA	0	0	0	18.6296619316494	33.2931934267515	13.5965662109805	19.7219334667447	165.729499700687	2.69702213438335	91.8330674700236	0	0.529027612767403	22.6366568127042	5.16207360572219	5.17487057804093	0	3.40418423787939	NA	33.0469333108451	NA	17.4089576579193	27.4140461512847	40.8442001884821	29.598763871294	0	23.9944583744529	11.3624240068893	22.0516804222483	1.75318127013504	11.0691143851579	0	0.439521913214346	1.54882976134154	NA	20.7869279422486	0	7.32894344914026	0	10.3846624688989	NA	1.65800545138637	NA	0	NA	NA	21.1339164666624	4.17014627563838	49.402760843792	0	0	21.3373362531289	24.2037259305579	22.4118313758686	NA	13.1104026924302	1.34755337840347
"SydhTfbsGm12878Irf3"	19.9008735618266	19.5243938195435	0	22.2498223055032	0	20.2602647936758	20.4644640644709	19.4468203825917	0	11.4038809436023	0	0	0	0	0	0	0.713385398712049	0	0	0	0	0	0	0	0	0.0394807069487392	0	1.98948676740386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31105442987367	0	0	0	5.22363039062078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56619548951543	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	NA
"SydhTfbsGm12878Jund"	42.8549820774191	43.6886399206946	52.9290957461621	62.1371183392992	53.2769410404183	42.8854461039133	64.5869155019135	43.3804781736467	16.5473551127122	25.4195646277226	14.0868031415169	15.5517199059619	8.1708208373666	8.25282478274191	8.65765310231476	4.19825612811482	12.2322377867589	8.14357140975567	13.2079849932867	62.4950878584548	35.3778040479334	5.71423743781484	18.8017697285719	8.74949353851587	26.0436521409325	6.39700985843234	0.458561342605377	12.2055257950801	0	0	29.5488024166781	19.9798510127989	5.08405667124105	8.88626971807271	0	0	23.296500482814	0.47322609581846	0	19.9453956874731	0	2.77780904444214	1.24711937357772	0	NA	0	0	0	10.6024504114178	0	0	50.0299811275862	0	14.4981986262312	0	0	0	0	0	0	0	0	3.89427985033091	NA	5.89678147298424	2.7213468611749	3.15176475619539	8.27812944164948	NA	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	NA	0	3.76005069652894	0	NA	3.26624472451272	0	0	1.83099771853509	0	0	0	0	0	NA	0	0
"SydhTfbsGm12878Max"	245.665494087232	238.838790331371	84.1314547339761	332.052906970318	85.1691934795992	249.2070646791	345.436967008506	240.340666206153	128.945824268273	138.811084343878	145.963589313343	120.904515510751	134.239783821088	130.848384265852	141.850676974932	32.1743401384923	87.5900896457445	120.562356765427	23.7109388735694	92.2657427830836	105.752189554989	5.6342181664703	149.580032072123	108.533360071208	128.598986411725	112.278024585859	45.43901718343	129.536151784483	36.2081474495384	32.9464553436736	160.163321476253	123.768942647252	13.2278394552948	77.0135683300557	9.34556622796466	13.1249366855235	102.963595748704	39.2143699035648	32.9686010685065	85.6576518373982	35.6057580484834	12.4945174087566	3.15043827420999	12.0481248979831	94.2077766825445	0	18.5482020050829	12.8481549177807	113.475999106151	6.14119129364105	16.797542905528	18.640288927052	41.7428261938962	0	13.4044193063246	2.18268341435862	11.6973715169067	13.1563680378438	5.55658226491004	19.7965021385397	3.72066614024682	20.1961472670279	38.1817112534576	38.4943605596145	30.0737854783666	39.2726499898724	5.44751065457249	74.8449880979523	0	0	8.15991847737556	11.0669552125335	0	0	4.34696532910614	0.535512519706036	0	27.7945670431963	13.1422130858088	36.9685362127336	33.4847009784957	15.5296908438122	0	31.390909901791	0.504434093184644	53.90164995194	0	2.88591832914721	65.7168302407249	5.4000214639468	0	39.3685856249049	8.336094048132	0	22.6495036613122	2.25101213771525	32.3269329732656	0.449859570047983	12.893831171006	0
"SydhTfbsGm12878Mazab85725"	262.293063463924	261.417334761759	157.981037637695	392.950576733127	159.692977555739	268.131238531925	423.96024969408	261.615002901979	115.531736910925	174.287150321865	145.13616988848	105.461647038043	128.729999048922	121.217667637832	128.522432494183	62.3710061509677	99.4844841381021	123.184900175474	42.1056970326655	110.649227480204	104.356561054611	22.9228846782464	167.461146873655	119.096639742155	128.328216713901	122.853465732883	16.3170720935888	151.007157127538	22.5446051066365	8.12165687772649	164.275621777416	133.035541742874	14.7899008523022	28.4078529948328	3.88697728445617	33.6507686834339	125.314637583264	10.4798228355083	8.72601664156234	102.409241636262	9.46779875000761	33.5927827935033	1.8777926339143	8.70515844394334	85.9748137463129	5.86299640111006	6.69811285915877	22.7272333684988	115.565933837769	9.5769264118235	10.6231138305006	60.588396175819	44.7450761722274	2.46030438274208	7.53008730275932	4.36545116985377	21.0698729180424	8.05651352048591	3.70626450211137	6.45444140205908	18.2199644131679	6.07555292749027	42.2870124898843	28.8887797922183	43.5190786378902	42.2304222777811	3.92477598002081	91.264242011132	11.5948100428457	0	24.1353390466021	5.58839831400107	4.4065152480735	1.59233303845134	7.99080775189238	10.2123118211059	4.75431820004057	9.44519346314471	7.10357443997062	26.1614392402963	32.2252731227481	14.5890189135698	1.20066494798675	12.9834091524494	11.1289543737515	51.0089693403933	14.3675030273715	5.4694298207181	73.9865929684898	20.2441538153367	5.20671879351489	41.659660539989	5.36591014719118	0	20.8277982511305	2.8978298202322	21.9447541460284	4.42707421107016	15.8561976490205	6.14144918362382
